Unnamed: 0,SAMPID,근무 시작 시점 (년),근무 시작 시점 (월),직업 코드 (세분류),직업 코드 (대분류),아버지 직업 (고용직업분류),아버지 직업 (표준직업분류),아버지 종사상지위,아버지 최종학력 변동 여부,아버지 최종학교,어머니 최종학교,어머니 직업 (고용직업분류),어머니 직업 (표준직업분류),주택 종류,"주택 면적 (비단독주택, 평)"
3140,103142,2019.0,10.0,5317.0,5.0,6.0,5.0,1.0,1.0,,,6.0,5.0,2.0,32.0
3150,103152,2020.0,3.0,6151.0,6.0,6.0,5.0,3.0,1.0,,,6.0,5.0,1.0,
3152,103154,2019.0,4.0,2311.0,2.0,10.0,11.0,,1.0,,,2.0,4.0,1.0,
3157,103159,2021.0,3.0,2121.0,2.0,7.0,1.0,1.0,1.0,,,3.0,4.0,2.0,32.0
3160,103162,2022.0,8.0,3040.0,3.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,32.0
3169,103171,2022.0,1.0,8711.0,8.0,3.0,2.0,2.0,1.0,,,10.0,11.0,4.0,32.0
3171,103173,2018.0,3.0,5323.0,5.0,8.0,8.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
3172,103174,2021.0,3.0,261.0,0.0,6.0,5.0,2.0,1.0,,,6.0,4.0,2.0,38.0
3173,103175,2021.0,3.0,2401.0,2.0,6.0,5.0,2.0,1.0,,,6.0,4.0,4.0,7.0
3174,103176,2022.0,9.0,1511.0,1.0,11.0,12.0,,,,,11.0,12.0,2.0,9090909.0
3175,103177,2022.0,9.0,1511.0,1.0,8.0,8.0,1.0,1.0,,,5.0,4.0,4.0,11.0
3176,103178,2021.0,11.0,5317.0,5.0,9.0,6.0,1.0,1.0,,,9.0,6.0,4.0,6.0
3177,103179,2022.0,5.0,8171.0,8.0,8.0,8.0,1.0,1.0,,,5.0,4.0,4.0,9090909.0
3178,103180,2021.0,10.0,3065.0,3.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,32.0
3182,103184,2020.0,10.0,4153.0,4.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,40.0
3185,103187,2020.0,12.0,1343.0,1.0,8.0,7.0,1.0,1.0,,,5.0,9.0,2.0,24.0
3189,103191,2022.0,9.0,8241.0,8.0,8.0,7.0,2.0,1.0,,,10.0,11.0,6.0,8.0
3190,103192,2022.0,4.0,1584.0,1.0,8.0,7.0,1.0,1.0,,,6.0,5.0,6.0,9090909.0
3191,103193,2020.0,9.0,272.0,0.0,1.0,7.0,1.0,1.0,,,10.0,11.0,6.0,12.0
3193,103195,2022.0,7.0,6229.0,6.0,8.0,7.0,1.0,1.0,,,10.0,11.0,6.0,9090909.0
3194,103196,2022.0,6.0,7029.0,7.0,8.0,7.0,1.0,1.0,,,5.0,4.0,1.0,
3195,103197,2020.0,6.0,6161.0,6.0,8.0,7.0,1.0,1.0,,,6.0,5.0,6.0,13.0
3197,103199,2018.0,1.0,283.0,0.0,8.0,7.0,1.0,1.0,,,6.0,4.0,1.0,
3200,103202,2021.0,6.0,5613.0,5.0,8.0,2.0,2.0,1.0,,,10.0,11.0,2.0,34.0
3201,103203,2021.0,3.0,284.0,0.0,8.0,7.0,1.0,1.0,,,1.0,3.0,6.0,9090909.0
3204,103206,2018.0,12.0,1584.0,1.0,5.0,2.0,1.0,1.0,,,5.0,2.0,2.0,28.0
3206,103208,2022.0,6.0,271.0,0.0,11.0,12.0,,,,,6.0,5.0,6.0,9.0
3209,103211,2022.0,8.0,6152.0,6.0,2.0,2.0,1.0,1.0,,,3.0,2.0,2.0,18.0
3214,103216,2015.0,2.0,8842.0,8.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,22.0
3215,103217,2017.0,1.0,283.0,0.0,11.0,12.0,,,,,6.0,5.0,2.0,18.0
3216,103218,2022.0,3.0,3050.0,3.0,11.0,12.0,,,,,6.0,4.0,2.0,18.0
3218,103220,2022.0,4.0,262.0,0.0,11.0,12.0,,,,,3.0,4.0,2.0,18.0
3219,103221,2020.0,1.0,5324.0,5.0,5.0,1.0,2.0,1.0,,,5.0,1.0,2.0,9090909.0
3220,103222,2020.0,12.0,5312.0,5.0,8.0,1.0,1.0,1.0,,,5.0,1.0,2.0,9090909.0
3221,103223,2019.0,5.0,3065.0,3.0,11.0,12.0,,,,,5.0,4.0,6.0,9090909.0
3222,103224,2022.0,3.0,3050.0,3.0,8.0,2.0,1.0,1.0,,,10.0,11.0,2.0,32.0
3226,103228,2020.0,1.0,8124.0,8.0,8.0,7.0,1.0,1.0,,,6.0,5.0,4.0,10.0
3227,103229,2020.0,1.0,5112.0,5.0,8.0,3.0,1.0,1.0,,,6.0,3.0,2.0,34.0
3230,103232,2022.0,5.0,1511.0,1.0,0.0,3.0,1.0,1.0,,,6.0,5.0,2.0,40.0
3234,103236,2017.0,12.0,3040.0,3.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,34.0
3236,103238,2020.0,12.0,254.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,32.0
3240,103242,2022.0,3.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,32.0
3247,103249,2018.0,3.0,5221.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,32.0
3249,103251,2021.0,8.0,6230.0,6.0,8.0,7.0,1.0,1.0,,,5.0,5.0,2.0,32.0
3253,103255,2021.0,2.0,261.0,0.0,0.0,3.0,2.0,1.0,,,10.0,11.0,2.0,9090909.0
3254,103256,2022.0,1.0,6124.0,6.0,6.0,5.0,1.0,1.0,,,6.0,5.0,4.0,9090909.0
3255,103257,2012.0,9.0,8900.0,8.0,8.0,8.0,1.0,1.0,,,8.0,7.0,2.0,20.0
3257,103259,2021.0,12.0,4155.0,4.0,8.0,7.0,1.0,1.0,,,8.0,7.0,1.0,
3258,103260,2021.0,5.0,283.0,0.0,11.0,12.0,,,,,5.0,4.0,1.0,
3259,103261,2012.0,6.0,6151.0,6.0,8.0,7.0,1.0,1.0,,,8.0,7.0,2.0,20.0
3260,103262,2022.0,3.0,5324.0,5.0,10.0,11.0,,1.0,,,5.0,5.0,2.0,9090909.0
3261,103263,2022.0,11.0,263.0,0.0,10.0,11.0,,1.0,,,3.0,4.0,2.0,28.0
3264,103266,2022.0,4.0,7031.0,7.0,8.0,7.0,3.0,1.0,,,5.0,4.0,2.0,25.0
3265,103267,2021.0,2.0,7060.0,7.0,5.0,4.0,3.0,1.0,,,5.0,4.0,2.0,25.0
3267,103269,2022.0,3.0,295.0,0.0,0.0,3.0,1.0,1.0,,,6.0,4.0,2.0,27.0
3268,103270,2021.0,10.0,263.0,0.0,7.0,2.0,3.0,1.0,,,4.0,4.0,3.0,12.0
3270,103272,2018.0,4.0,263.0,0.0,9.0,6.0,3.0,1.0,,,10.0,11.0,2.0,27.0
3271,103273,2020.0,6.0,8241.0,8.0,8.0,2.0,3.0,1.0,,,8.0,2.0,2.0,28.0
3272,103274,2022.0,7.0,5319.0,5.0,6.0,2.0,3.0,1.0,,,6.0,2.0,2.0,28.0
3273,103275,2021.0,12.0,3075.0,3.0,6.0,2.0,3.0,1.0,,,6.0,2.0,2.0,28.0
3274,103276,2021.0,9.0,2141.0,2.0,5.0,4.0,1.0,1.0,,,5.0,4.0,2.0,28.0
3275,103277,2021.0,2.0,263.0,0.0,2.0,1.0,1.0,1.0,,,6.0,1.0,3.0,15.0
3279,103281,2021.0,3.0,8360.0,8.0,8.0,7.0,1.0,1.0,,,8.0,7.0,4.0,10.0
3280,103282,2012.0,3.0,8623.0,8.0,8.0,7.0,1.0,1.0,,,11.0,12.0,4.0,20.0
3284,103286,2021.0,3.0,295.0,0.0,5.0,4.0,3.0,1.0,,,10.0,11.0,4.0,15.0
3285,103287,2020.0,2.0,7016.0,7.0,11.0,12.0,,,,,0.0,4.0,1.0,
3286,103288,2020.0,11.0,7060.0,7.0,7.0,1.0,2.0,1.0,,,10.0,11.0,1.0,
3287,103289,2022.0,11.0,3075.0,3.0,8.0,4.0,3.0,1.0,,,6.0,4.0,2.0,33.0
3289,103291,2022.0,6.0,8132.0,8.0,8.0,7.0,1.0,1.0,,,5.0,9.0,2.0,24.0
3291,103293,2022.0,6.0,7060.0,7.0,9.0,6.0,3.0,1.0,,,10.0,11.0,2.0,25.0
3294,103296,2022.0,5.0,5317.0,5.0,8.0,8.0,1.0,1.0,,,10.0,11.0,2.0,24.0
3297,103299,2018.0,5.0,8132.0,8.0,6.0,5.0,1.0,1.0,,,10.0,11.0,1.0,
3298,103300,2020.0,5.0,6151.0,6.0,11.0,12.0,,,,,6.0,5.0,1.0,
3299,103301,2020.0,5.0,5611.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
3302,103304,2022.0,8.0,1584.0,1.0,6.0,4.0,3.0,1.0,,,6.0,4.0,1.0,
3303,103305,2020.0,2.0,283.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
3309,103311,2019.0,3.0,2122.0,2.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,32.0
3310,103312,2022.0,10.0,3069.0,3.0,6.0,7.0,1.0,1.0,,,5.0,4.0,2.0,32.0
3311,103313,2013.0,10.0,283.0,0.0,10.0,11.0,,1.0,,,11.0,12.0,4.0,10.0
3312,103314,2022.0,3.0,5317.0,5.0,6.0,4.0,3.0,1.0,,,6.0,4.0,4.0,36.0
3313,103315,2020.0,9.0,6152.0,6.0,6.0,5.0,3.0,1.0,,,5.0,4.0,1.0,
3314,103316,2020.0,6.0,6152.0,6.0,6.0,5.0,1.0,1.0,,,10.0,11.0,1.0,
3318,103320,2022.0,8.0,1511.0,1.0,5.0,4.0,3.0,1.0,,,5.0,4.0,2.0,24.0
3319,103321,2022.0,3.0,283.0,0.0,5.0,4.0,3.0,1.0,,,5.0,4.0,2.0,24.0
3323,103325,2020.0,3.0,1532.0,1.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
3324,103326,2022.0,6.0,5314.0,5.0,7.0,9.0,1.0,1.0,,,11.0,12.0,1.0,
3326,103328,2019.0,1.0,263.0,0.0,9.0,6.0,3.0,1.0,,,9.0,6.0,1.0,
3327,103329,2021.0,10.0,6140.0,6.0,5.0,5.0,3.0,1.0,,,5.0,5.0,4.0,9090909.0
3328,103330,2022.0,7.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
3330,103332,2022.0,5.0,2144.0,2.0,5.0,5.0,3.0,1.0,,,5.0,4.0,1.0,
3331,103333,2022.0,4.0,8132.0,8.0,11.0,12.0,,,,,5.0,4.0,1.0,
3332,103334,2022.0,4.0,8132.0,8.0,11.0,12.0,,,,,5.0,4.0,1.0,
3336,103338,2022.0,7.0,5501.0,5.0,7.0,9.0,1.0,1.0,,,6.0,5.0,1.0,
3338,103340,2019.0,5.0,6151.0,6.0,6.0,8.0,3.0,1.0,,,5.0,4.0,2.0,24.0
3339,103341,2022.0,11.0,6151.0,6.0,8.0,7.0,3.0,1.0,,,5.0,4.0,2.0,34.0
3341,103343,2022.0,8.0,7060.0,7.0,5.0,4.0,3.0,1.0,,,10.0,11.0,2.0,40.0
3343,103345,2021.0,7.0,5316.0,5.0,5.0,4.0,3.0,1.0,,,5.0,4.0,2.0,34.0
3345,103347,2022.0,3.0,1532.0,1.0,5.0,5.0,3.0,1.0,,,5.0,5.0,2.0,34.0
3346,103348,2021.0,9.0,5317.0,5.0,8.0,9.0,1.0,1.0,,,8.0,9.0,1.0,
3347,103349,2022.0,6.0,5112.0,5.0,11.0,12.0,,,,,3.0,4.0,4.0,5.0
3348,103350,2021.0,8.0,6121.0,6.0,8.0,8.0,1.0,1.0,,,3.0,4.0,2.0,32.0
3350,103352,2022.0,6.0,4162.0,4.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,25.0
3351,103353,2020.0,12.0,4154.0,4.0,9.0,6.0,3.0,1.0,,,9.0,6.0,2.0,25.0
3352,103354,2022.0,6.0,5322.0,5.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,24.0
3357,103359,2021.0,6.0,6152.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
3361,103363,2022.0,3.0,263.0,0.0,11.0,12.0,,,,,5.0,5.0,1.0,
3363,103365,2018.0,8.0,6124.0,6.0,11.0,12.0,,,,,6.0,5.0,1.0,
3364,103366,2021.0,1.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,5.0,4.0,1.0,
3366,103368,2021.0,9.0,3040.0,3.0,8.0,8.0,1.0,1.0,,,6.0,5.0,1.0,
3369,103371,2022.0,7.0,291.0,0.0,6.0,8.0,3.0,1.0,,,5.0,4.0,2.0,50.0
3372,103374,2020.0,6.0,8859.0,8.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,50.0
3373,103375,2022.0,4.0,7060.0,7.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,50.0
3374,103376,2022.0,6.0,5322.0,5.0,7.0,9.0,1.0,1.0,,,5.0,7.0,2.0,50.0
3377,103379,2022.0,6.0,8721.0,8.0,8.0,7.0,1.0,1.0,,,10.0,11.0,3.0,27.0
3378,103380,2022.0,9.0,295.0,0.0,8.0,7.0,1.0,1.0,,,5.0,4.0,1.0,
3381,103383,2022.0,7.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,6.0,5.0,1.0,
3383,103385,2021.0,8.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,6.0,5.0,1.0,
3384,103386,2022.0,1.0,5321.0,5.0,5.0,4.0,3.0,1.0,,,8.0,8.0,1.0,
3386,103388,2017.0,7.0,6152.0,6.0,8.0,8.0,1.0,1.0,,,10.0,11.0,1.0,
3387,103389,2021.0,12.0,4142.0,4.0,8.0,7.0,1.0,1.0,,,8.0,9.0,2.0,32.0
3388,103390,2019.0,12.0,6161.0,6.0,7.0,7.0,1.0,1.0,,,5.0,4.0,4.0,9090909.0
3389,103391,2021.0,3.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,6.0,5.0,2.0,32.0
3391,103393,2021.0,12.0,6244.0,6.0,8.0,8.0,1.0,1.0,,,3.0,4.0,2.0,32.0
3392,103394,2022.0,8.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,5.0,4.0,1.0,
3394,103396,2022.0,8.0,5322.0,5.0,8.0,8.0,1.0,1.0,,,6.0,4.0,3.0,9090909.0
3395,103397,2022.0,8.0,1533.0,1.0,8.0,8.0,1.0,1.0,,,8.0,9.0,1.0,
3396,103398,2022.0,4.0,271.0,0.0,6.0,8.0,3.0,1.0,,,10.0,11.0,4.0,9090909.0
3397,103399,2022.0,7.0,5321.0,5.0,6.0,2.0,3.0,1.0,,,6.0,2.0,3.0,9090909.0
3400,103402,2022.0,3.0,4169.0,4.0,8.0,2.0,3.0,1.0,,,10.0,11.0,2.0,32.0
3401,103403,2021.0,7.0,8150.0,8.0,2.0,3.0,1.0,1.0,,,6.0,1.0,3.0,9090909.0
3402,103404,2022.0,5.0,3063.0,3.0,8.0,7.0,1.0,1.0,,,10.0,11.0,1.0,
3403,103405,2022.0,5.0,8811.0,8.0,6.0,4.0,3.0,1.0,,,10.0,11.0,1.0,
3404,103406,2022.0,3.0,4204.0,4.0,6.0,5.0,3.0,1.0,,,10.0,11.0,1.0,
3405,103407,2021.0,12.0,5317.0,5.0,0.0,3.0,1.0,1.0,,,6.0,4.0,2.0,32.0
3408,103410,2021.0,2.0,6152.0,6.0,0.0,3.0,1.0,1.0,,,3.0,3.0,2.0,20.0
3409,103411,2022.0,1.0,5322.0,5.0,5.0,5.0,3.0,1.0,,,5.0,4.0,2.0,19.0
3410,103412,2019.0,3.0,6151.0,6.0,6.0,4.0,3.0,1.0,,,11.0,12.0,2.0,24.0
3413,103415,2022.0,3.0,5322.0,5.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,30.0
3415,103417,2018.0,12.0,2401.0,2.0,10.0,11.0,,1.0,,,10.0,11.0,2.0,30.0
3420,103422,2021.0,9.0,6152.0,6.0,8.0,7.0,1.0,1.0,,,6.0,4.0,2.0,20.0
3421,103423,2018.0,3.0,2401.0,2.0,0.0,3.0,1.0,1.0,,,10.0,11.0,6.0,12.0
3423,103425,2021.0,6.0,3075.0,3.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,30.0
3425,103427,2022.0,10.0,3030.0,3.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,30.0
3426,103428,2019.0,3.0,2130.0,2.0,8.0,7.0,1.0,1.0,,,6.0,4.0,1.0,
3427,103429,2021.0,11.0,5319.0,5.0,8.0,7.0,1.0,1.0,,,8.0,7.0,1.0,
3428,103430,2019.0,3.0,6152.0,6.0,6.0,5.0,2.0,1.0,,,10.0,11.0,2.0,14.0
3429,103431,2021.0,12.0,5112.0,5.0,5.0,4.0,1.0,1.0,,,5.0,4.0,2.0,30.0
3433,103435,2021.0,11.0,5322.0,5.0,4.0,4.0,3.0,1.0,,,5.0,4.0,2.0,33.0
3438,103440,2022.0,3.0,2152.0,2.0,6.0,5.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
3439,103441,2022.0,4.0,2329.0,2.0,9.0,6.0,3.0,1.0,,,9.0,6.0,4.0,7.0
3440,103442,2022.0,1.0,1511.0,1.0,11.0,12.0,,,,,3.0,2.0,1.0,
3442,103444,2016.0,3.0,6151.0,6.0,6.0,8.0,1.0,1.0,,,10.0,11.0,2.0,34.0
3443,103445,2021.0,4.0,272.0,0.0,8.0,8.0,1.0,1.0,,,4.0,4.0,1.0,
3445,103447,2021.0,9.0,5322.0,5.0,8.0,7.0,1.0,2.0,5.0,,2.0,2.0,3.0,28.0
3447,103449,2021.0,1.0,5119.0,5.0,8.0,2.0,3.0,1.0,,,10.0,11.0,1.0,
3454,103456,2019.0,5.0,261.0,0.0,0.0,1.0,2.0,1.0,,,0.0,3.0,1.0,
3455,103457,2021.0,2.0,284.0,0.0,7.0,7.0,1.0,1.0,,,8.0,8.0,1.0,
3464,103466,2022.0,3.0,2152.0,2.0,10.0,11.0,,1.0,,,5.0,4.0,2.0,32.0
3465,103467,2022.0,5.0,2141.0,2.0,0.0,1.0,2.0,1.0,,6.0,3.0,2.0,2.0,32.0
3475,103477,2021.0,12.0,5317.0,5.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,54.0
3477,103479,2021.0,7.0,5212.0,5.0,11.0,12.0,,,,,5.0,3.0,6.0,9090909.0
3478,103480,2021.0,3.0,5317.0,5.0,11.0,12.0,,,,,5.0,3.0,2.0,9090909.0
3480,103482,2022.0,4.0,4155.0,4.0,7.0,1.0,2.0,1.0,,,5.0,7.0,2.0,38.0
3482,103484,2021.0,8.0,332.0,0.0,8.0,8.0,1.0,1.0,,,10.0,11.0,2.0,18.0
3483,103485,2022.0,5.0,282.0,0.0,0.0,1.0,1.0,1.0,,,2.0,2.0,4.0,9090909.0
3485,103487,2022.0,8.0,5319.0,5.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,9090909.0
3486,103488,2022.0,8.0,1532.0,1.0,0.0,1.0,1.0,1.0,,,6.0,4.0,2.0,9090909.0
3487,103489,2020.0,4.0,6179.0,6.0,11.0,12.0,,,,,8.0,9.0,2.0,18.0
3488,103490,2021.0,7.0,263.0,0.0,11.0,12.0,,,,,0.0,3.0,2.0,18.0
3489,103491,2020.0,4.0,1401.0,1.0,7.0,2.0,3.0,1.0,,,6.0,5.0,2.0,33.0
3493,103495,2020.0,11.0,6140.0,5.0,11.0,12.0,,,,,5.0,4.0,1.0,
3494,103496,2022.0,4.0,5317.0,5.0,11.0,12.0,,,,,5.0,4.0,4.0,30.0
3496,103498,2022.0,3.0,6151.0,6.0,8.0,7.0,1.0,1.0,,,5.0,4.0,2.0,9090909.0
3497,103499,2022.0,6.0,1532.0,1.0,10.0,11.0,,1.0,,,0.0,5.0,4.0,9090909.0
3500,103502,2016.0,9.0,5317.0,5.0,6.0,5.0,3.0,1.0,,,6.0,5.0,2.0,32.0
3501,103503,2022.0,9.0,1332.0,1.0,2.0,3.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
3503,103505,2022.0,3.0,254.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,43.0
3510,103512,2022.0,8.0,8360.0,8.0,11.0,12.0,,,,,10.0,11.0,4.0,24.0
3511,103513,2021.0,5.0,6223.0,6.0,6.0,7.0,3.0,1.0,,,5.0,4.0,4.0,7.0
3513,103515,2020.0,12.0,2311.0,2.0,6.0,7.0,3.0,1.0,,,2.0,4.0,4.0,7.0
3514,103516,2022.0,5.0,263.0,0.0,0.0,3.0,1.0,1.0,,,5.0,4.0,2.0,32.0
3515,103517,2020.0,10.0,4204.0,4.0,10.0,11.0,,1.0,,,5.0,4.0,6.0,10.0
3516,103518,2020.0,3.0,8711.0,8.0,11.0,12.0,,,,,0.0,3.0,2.0,25.0
3522,103524,2021.0,8.0,283.0,0.0,8.0,7.0,1.0,1.0,,,10.0,11.0,4.0,9090909.0
3526,103528,2021.0,11.0,6244.0,6.0,11.0,12.0,,,,,10.0,11.0,4.0,9090909.0
3530,103532,2022.0,2.0,2321.0,2.0,10.0,11.0,,1.0,,,6.0,4.0,2.0,34.0
3531,103533,2017.0,6.0,8859.0,8.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
3532,103534,2020.0,8.0,8900.0,8.0,8.0,8.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
3539,103541,2022.0,7.0,8352.0,8.0,0.0,3.0,1.0,1.0,,,10.0,11.0,6.0,8.0
3540,103542,2021.0,10.0,332.0,0.0,6.0,8.0,1.0,1.0,,,6.0,5.0,6.0,10.0
3541,103543,2022.0,2.0,5321.0,5.0,9.0,7.0,1.0,1.0,,,8.0,7.0,1.0,
3542,103544,2020.0,9.0,8111.0,8.0,8.0,1.0,3.0,1.0,,,8.0,7.0,3.0,9090909.0
3543,103545,2021.0,11.0,8132.0,8.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
3544,103546,2018.0,1.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,33.0
3545,103547,2018.0,8.0,5419.0,5.0,0.0,3.0,1.0,1.0,,,8.0,7.0,2.0,9090909.0
3546,103548,2020.0,2.0,263.0,0.0,5.0,4.0,3.0,1.0,,,6.0,4.0,2.0,9090909.0
3547,103549,2019.0,7.0,6223.0,6.0,6.0,8.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
3549,103551,2021.0,9.0,4166.0,4.0,5.0,4.0,3.0,1.0,,,5.0,4.0,1.0,
3557,103559,2022.0,4.0,5321.0,5.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,30.0
3558,103560,2022.0,5.0,1404.0,1.0,8.0,7.0,1.0,1.0,,,8.0,7.0,2.0,24.0
3559,103561,2022.0,9.0,6151.0,6.0,6.0,7.0,1.0,1.0,,,10.0,11.0,2.0,28.0
3563,103565,2022.0,4.0,1511.0,1.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,28.0
3564,103566,2021.0,2.0,8132.0,8.0,8.0,7.0,1.0,1.0,,,10.0,11.0,2.0,28.0
3565,103567,2020.0,6.0,5319.0,5.0,5.0,4.0,3.0,1.0,,,5.0,4.0,5.0,40.0
3567,103569,2022.0,7.0,8423.0,8.0,7.0,7.0,3.0,1.0,,,10.0,11.0,1.0,
3568,103570,2019.0,6.0,6151.0,6.0,11.0,12.0,,,,,6.0,4.0,3.0,25.0
3570,103572,2016.0,3.0,3064.0,3.0,6.0,9.0,1.0,1.0,,,5.0,9.0,4.0,8.0
3571,103573,2022.0,9.0,8423.0,8.0,8.0,7.0,1.0,1.0,,,10.0,11.0,4.0,10.0
3572,103574,2021.0,12.0,5317.0,5.0,6.0,4.0,3.0,1.0,,,10.0,11.0,4.0,15.0
3576,103578,2020.0,5.0,5322.0,5.0,5.0,4.0,3.0,1.0,,,5.0,4.0,1.0,
3581,103583,2021.0,6.0,5322.0,5.0,5.0,4.0,3.0,1.0,,,5.0,4.0,3.0,30.0
3583,103585,2021.0,2.0,284.0,0.0,5.0,4.0,3.0,1.0,,,3.0,4.0,3.0,17.0
3587,103589,2022.0,1.0,295.0,0.0,0.0,3.0,1.0,1.0,,,2.0,3.0,2.0,35.0
3590,103592,2017.0,3.0,8422.0,8.0,0.0,3.0,1.0,1.0,,,10.0,11.0,4.0,32.0
3591,103593,2021.0,9.0,6151.0,6.0,7.0,7.0,3.0,1.0,,,10.0,11.0,1.0,
3604,103606,2021.0,9.0,1341.0,1.0,6.0,7.0,1.0,1.0,,,10.0,11.0,2.0,35.0
3605,103607,2022.0,4.0,263.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,35.0
3607,103609,2020.0,5.0,8811.0,8.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,34.0
3609,103611,2022.0,3.0,295.0,0.0,6.0,4.0,3.0,1.0,,,10.0,11.0,1.0,
3610,103612,2020.0,3.0,2141.0,2.0,6.0,5.0,3.0,1.0,,,10.0,11.0,5.0,28.0
3612,103614,2022.0,7.0,5119.0,5.0,2.0,3.0,1.0,1.0,,,10.0,11.0,97.0,7.0
3616,103618,2022.0,4.0,2122.0,2.0,7.0,1.0,2.0,1.0,,,10.0,11.0,2.0,32.0
3621,103623,2021.0,3.0,2321.0,2.0,6.0,5.0,3.0,1.0,,,10.0,11.0,2.0,32.0
3624,103626,2020.0,11.0,3071.0,3.0,5.0,9.0,1.0,1.0,,,10.0,11.0,3.0,24.0
3625,103627,2020.0,3.0,8831.0,8.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
3628,103630,2022.0,9.0,6151.0,6.0,6.0,7.0,1.0,1.0,,,10.0,11.0,1.0,
3629,103631,2018.0,5.0,5113.0,5.0,5.0,4.0,1.0,1.0,,,10.0,11.0,1.0,
3630,103632,2022.0,3.0,6151.0,6.0,5.0,4.0,1.0,1.0,,,10.0,11.0,1.0,
3631,103633,2019.0,5.0,2144.0,2.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
3632,103634,2021.0,1.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,6.0,3.0,1.0,
3633,103635,2020.0,1.0,4154.0,4.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,24.0
3634,103636,2018.0,2.0,5323.0,5.0,5.0,4.0,1.0,1.0,,,5.0,4.0,3.0,9090909.0
3635,103637,2020.0,3.0,4154.0,4.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
3637,103639,2017.0,4.0,5419.0,5.0,5.0,4.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
3638,103640,2018.0,5.0,263.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
3642,103644,2022.0,2.0,6151.0,6.0,0.0,3.0,1.0,1.0,,,10.0,11.0,2.0,32.0
3644,103646,2018.0,2.0,5312.0,5.0,2.0,3.0,1.0,1.0,,,10.0,11.0,2.0,9090909.0
3649,103651,2021.0,6.0,295.0,0.0,6.0,4.0,1.0,1.0,,,10.0,11.0,2.0,32.0
3652,103654,2019.0,3.0,5323.0,5.0,6.0,7.0,1.0,1.0,,,6.0,4.0,2.0,9090909.0
3654,103656,2021.0,2.0,263.0,0.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
3655,103657,2022.0,4.0,283.0,0.0,0.0,3.0,1.0,1.0,,,0.0,3.0,2.0,32.0
3657,103659,2021.0,5.0,1511.0,1.0,0.0,3.0,1.0,1.0,,,10.0,11.0,1.0,
3658,103660,2022.0,8.0,6151.0,6.0,8.0,8.0,1.0,1.0,,,10.0,11.0,3.0,9090909.0
